0.05 0.0 
0.15000000000000002 0.0 
0.25 0.0 
0.35000000000000003 0.0 
0.45 0.0 
0.55 0.0 
0.65 0.0 
0.75 0.0 
0.8500000000000001 0.0 
0.9500000000000001 0.03324946777743517 
1.05 13.876605105974004 
1.1500000000000001 0.9192179687436772 
1.25 1.0874206534135769 
1.35 1.0979101908888491 
1.4500000000000002 0.9317623238374676 
1.55 1.1816265954710272 
1.6500000000000001 1.0477448567075502 
1.75 1.0489495542758367 
1.85 0.9876279025469653 
1.9500000000000002 1.0803250385795786 
2.0500000000000003 1.0128892684927355 
2.15 1.0313148274116681 
2.25 1.1297365822617471 
2.35 0.9846230241413119 
2.45 1.091095469833031 
2.5500000000000003 1.010056115526754 
2.6500000000000004 0.995143788391211 
2.75 1.0875074435788983 
2.85 0.9995351220889725 
2.95 1.065559060718315 
3.0500000000000003 1.0704466209382795 
3.1500000000000004 1.0255604929853017 
3.25 1.0611417079520404 
3.35 1.0145294465486663 
3.45 1.0443824495224852 
3.5500000000000003 0.9999206567992088 
3.6500000000000004 1.0427459839486262 
3.75 0.985172378257944 
3.85 1.015305683252558 
3.95 1.009498401644856 
4.05 1.040342581522657 
4.15 1.0452790975711912 
4.25 0.9934557284860955 
4.3500000000000005 1.002086656936391 
4.45 0.9727996194905099 
4.55 0.9910554103093149 
4.65 1.0196138683165012 
4.75 1.0158729194280918 
4.8500000000000005 1.0080591261991285 
4.95 1.0005927748824937 
5.050000000000001 1.0312752734591708 
5.15 1.0063749334851841 
5.25 0.9959721455634313 
5.3500000000000005 0.9759128586785342 
5.45 0.9797302130299563 
5.550000000000001 0.9937083123699286 
5.65 1.0167705415447748 
5.75 0.9995180309931379 
5.8500000000000005 1.001095531551126 
5.95 1.0454825196350388 
6.050000000000001 1.0104826948925976 
6.15 0.9948830030884015 
6.25 0.9922763970238919 
6.3500000000000005 0.9935352982744932 
6.45 0.9774063471340638 
6.550000000000001 1.023012835701809 
6.65 0.9862629958199784 
6.75 0.9696833041381641 
6.8500000000000005 0.9872812627745449 
6.95 0.9826831137756991 
7.050000000000001 0.9932051145465863 
7.15 0.9796789003310605 
7.25 1.0052767169969732 
7.3500000000000005 0.9973545805300171 
7.45 0.9703722350519394 
7.550000000000001 0.9794816335345948 
7.65 0.9921571492902288 
7.75 0.97284438596718 
7.8500000000000005 0.9947880333123255 
7.95 0.9834158312139241 
8.05 0.9843487747239995 
8.15 1.0140605457223995 
8.25 1.0001732686447855 
8.35 0.9920052176979325 
8.450000000000001 1.00203606411889 
8.55 0.9819797690508985 
8.65 0.9792164525188534 
8.75 1.0080195938157874 
8.85 0.9897273099791816 
8.950000000000001 1.0121042660906159 
9.05 1.0122736481051617 
9.15 1.004038415905883 
9.25 0.9766316253103089 
9.35 1.01306185332568 
9.450000000000001 0.9918079028438224 
9.55 0.9899228913639766 
9.65 1.0231393355138378 
9.75 0.987141419063307 
9.850000000000001 1.010725162373411 
9.950000000000001 1.0049520937256247 
10.05 1.0157165033218682 
